0,1,2,3,Intensity
64300,1792,7863,3075,51164958
14125,1792,43331,771,50545577
29485,1792,30950,63746,49931896
44845,1792,29343,61442,49323890
60205,1792,32110,59138,48721533
10030,1792,32851,56834,48124800
25390,1792,24398,54530,47533663
40750,1792,351,52226,46948097
56110,1792,19333,49922,46368075
5935,1792,8897,47618,45793570
21295,1792,27410,45570,45224555
36655,1792,2681,43266,44661002
52015,1792,58612,40962,44102884
1840,1792,56453,38914,43550172
17200,1792,54827,36866,43002838
32560,1792,47078,34562,42460855
47920,1792,24758,32514,41924192
63280,1792,46746,30466,41392822
13105,1792,40083,28418,40866716
28465,1792,62368,26370,40345843
43825,1792,40898,24322,39830175
59185,1792,33528,22274,39319682
9010,1792,32578,20482,38814335
24370,1792,30368,18434,38314102
39730,1792,19218,16642,37818955
55090,1792,57239,14594,37328863
4915,1792,4657,12802,36843794
20275,1792,51421,10754,36363720
35635,1792,57757,8962,35888609
50995,1792,15985,7170,35418430
820,1792,49495,5378,34953153
16180,1792,18769,3586,34492745
31540,1792,47453,1794,34037177
46900,1792,61564,2,33586416
62260,1792,53166,63745,33140431
12085,1792,14323,61953,32699191
27445,1792,2122,60417,32262664
42805,1792,8883,58625,31830818
58165,1792,26158,57089,31403622
7990,1792,46267,55297,30981044
23350,1792,60506,53761,30563052
38710,1792,60683,52225,30149613
54070,1792,39374,50433,29740697
3895,1792,52898,48897,29336270
19255,1792,28040,47361,28936301
34615,1792,21887,45825,28540757
49975,1792,26247,44289,28149606
65335,1792,33184,42753,27762817
15160,1792,33994,41217,27380356
30520,1792,20485,39937,27002192
45880,1792,50256,38401,26628292
61240,1792,49324,36865,26258624
11065,1792,8985,35585,25893155
26425,1792,52885,34049,25531854
41785,1792,40994,32769,25174688
57145,1792,30911,31233,24821624
6970,1792,14188,29953,24472631
22330,1792,47912,28673,24127675
37690,1792,59124,27137,23786726
53050,1792,38608,25857,23449750
2875,1792,44219,24577,23116716
18235,1792,1718,23297,22787590
33595,1792,34495,22017,22462342
48955,1792,3032,20737,22140939
64315,1792,30207,19457,21823349
14140,1792,42037,18433,21509540
29500,1792,30842,17153,21199480
44860,1792,53709,15873,20893137
60220,1792,36911,14849,20590480
10045,1792,38047,13569,20291476
25405,1792,48669,12545,19996094
40765,1792,61353,11265,19704303
56125,1792,1604,10241,19416070
5950,1792,58859,8961,19131365
21310,1792,27809,7937,18850156
36670,1792,31588,6913,18572411
52030,1792,62516,5889,18298100
1855,1792,46866,4865,18027191
17215,1792,42749,3585,17759654
32575,1792,41461,2561,17495457
47935,1792,35578,1537,17234570
63295,1792,16908,769,16976962
13120,1792,43562,65280,16722602
28480,1792,42069,64256,16471460
43840,1792,4749,63232,16223506
59200,1792,54480,62208,15978708
9025,1792,52768,61440,15737038
24385,1792,57724,60416,15498465
39745,1792,61412,59392,15262959
55105,1792,56152,58624,15030491
4930,1792,34520,57600,14801030
20290,1792,54371,56832,14574548
35650,1792,42746,55808,14351014
51010,1792,57500,55040,14130400
835,1792,25930,54272,13912677
16195,1792,5891,53504,13697815
31555,1792,55750,52480,13485785
46915,1792,37013,51712,13276560
62275,1792,7791,50944,13070110
12100,1792,26451,50176,12866407
27460,1792,20034,49408,12665422
42820,1792,47419,48640,12467129
58180,1792,35391,47872,12271498
8005,1792,42317,47104,12078501
23365,1792,61797,46336,11888113
38725,1792,20360,45568,11700303
54085,1792,42932,44800,11515047
3910,1792,56298,44032,11332315
19270,1792,53802,43520,11152082
34630,1792,28788,42752,10974320
49990,1792,39623,41984,10799002
65350,1792,14116,41472,10626103
15175,1792,11146,40704,10455595
30535,1792,24057,39936,10287453
45895,1792,45937,39424,10121651
61255,1792,4851,38656,9958162
11080,1792,24957,38144,9796961
26440,1792,34576,37632,9638023
41800,1792,27308,36864,9481322
57160,1792,61520,36352,9326832
6985,1792,766,35584,9174530
22345,1792,34227,35072,9024389
37705,1792,25201,34560,8876386
53065,1792,32823,34048,8730496
2890,1792,50949,33536,8586695
18250,1792,7900,32768,8444958
33610,1792,28090,32256,8305261
48970,1792,40608,31744,8167582
64330,1792,38798,31232,8031895
14155,1792,17028,30720,7898178
29515,1792,34945,30208,7766408
44875,1792,20870,29696,7636561
60235,1792,34706,29184,7508615
10060,1792,5030,28672,7382547
25420,1792,57024,28160,7258334
40780,1792,53730,27648,7135953
56140,1792,55307,27392,7015384
5965,1792,56123,26880,6896603
21325,1792,50802,26368,6779590
36685,1792,33456,25856,6664322
52045,1792,63988,25344,6550777
1870,1792,6208,25088,6438936
17230,1792,51345,24576,6328776
32590,1792,62953,24064,6220277
47950,1792,35144,23808,6113417
63310,1792,29101,23296,6008177
13135,1792,39192,23040,5904537
28495,1792,60297,22528,5802475
43855,1792,21249,22272,5701971
59215,1792,49022,21760,5603007
9040,1792,6914,21504,5505563
24400,1792,21131,20992,5409618
39760,1792,21018,20736,5315154
55120,1792,1967,20224,5222151
4945,1792,24393,19968,5130591
20305,1792,18409,19456,5040455
35665,1792,44174,19200,4951724
51025,1792,31801,18944,4864380
850,1792,42217,18432,4778404
16210,1792,5023,18176,4693779
31570,1792,46937,17920,4610487
46930,1792,32281,17664,4528510
62290,1792,22238,17152,4447830
12371,1792,11944,16896,4368430
27731,1792,62838,16640,4290293
43091,1792,39498,16384,4213402
58451,1792,3107,16128,4137740
8276,1792,15104,15872,4063291
23636,1792,5602,15360,3990037
38996,1792,35784,15104,3917963
54356,1792,36019,14848,3847052
4181,1792,2467,14592,3777289
19541,1792,61846,14336,3708657
34901,1792,13711,14080,3641141
50261,1792,50827,13824,3574726
86,1792,38028,13568,3509396
15446,1792,36753,13312,3445135
30806,1792,43674,13056,3381930
46166,1792,54439,12800,3319764
61526,1792,185,12544,3258624
11351,1792,8142,12288,3198495
26711,1792,8935,12032,3139362
42071,1792,64259,12032,3081211
57431,1792,40228,11776,3024029
7256,1792,63816,11520,2967801
22616,1792,625,11264,2912514
37976,1792,43420,11008,2858153
53336,1792,58315,10752,2804707
3161,1792,41214,10496,2752160
18521,1792,54580,10496,2700501
33881,1792,29806,10240,2649716
49241,1792,29099,9984,2599793
64601,1792,48875,9728,2550718
14426,1792,20527,9728,2502480
29786,1792,6518,9472,2455065
45146,1792,3776,9216,2408462
60506,1792,8973,9216,2362659
10331,1792,19293,8960,2317643
25691,1792,31664,8704,2273403
41051,1792,43014,8704,2229928
56411,1792,50271,8448,2187204
6236,1792,51131,8192,2145223
21596,1792,41754,8192,2103971
36956,1792,20092,7936,2063438
52316,1792,48608,7680,2023613
2141,1792,58951,7680,1984486
17501,1792,48305,7424,1946044
32861,1792,14110,7424,1908279
48221,1792,19341,7168,1871179
63581,1792,61438,6912,1834735
13406,1792,6003,6912,1798935
28766,1792,48105,6656,1763771
44126,1792,53346,6656,1729232
59486,1792,19678,6400,1695308
9311,1792,9564,6400,1661989
24671,1792,21468,6144,1629267
40031,1792,52318,6144,1597132
55391,1792,34531,5888,1565574
5216,1792,30826,5888,1534584
20576,1792,39411,5632,1504153
35936,1792,57726,5632,1474273
51296,1792,18188,5632,1444935
1121,1792,49563,5376,1416129
16481,1792,18477,5376,1387848
31841,1792,53952,5120,1360082
47201,1792,22614,5120,1332824
62561,1792,53741,4864,1306065
12386,1792,13959,4864,1279798
27746,1792,32034,4864,1254013
43106,1792,41151,4608,1228704
58466,1792,38494,4608,1203862
8291,1792,22783,4352,1179480
23651,1792,56993,4352,1155550
39011,1792,8518,4352,1132065
54371,1792,6636,4096,1109017
4196,1792,49299,4096,1086400
19556,1792,3389,4096,1064205
34916,1792,64231,3840,1042426
50276,1792,32916,3840,1021056
101,1792,38978,3840,1000088
15461,1792,15602,3584,979516
30821,1792,25763,3584,959332
46181,1792,2646,3584,939530
61541,1792,10250,3584,920104
11366,1792,47039,3328,901047
26726,1792,45430,3328,882353
42086,1792,4143,3328,864016
57446,1792,52712,3072,846029
7271,1792,58275,3072,828387
22631,1792,19552,3072,811084
37991,1792,542,3072,794114
53351,1792,65244,2816,777470
3176,1792,15517,2816,761148
18536,1792,46686,2816,745142
33896,1792,26145,2816,729446
49256,1792,18405,2560,714055
64616,1792,21674,2560,698964
14441,1792,34672,2560,684167
29801,1792,56119,2560,669659
45161,1792,19200,2560,655435
60521,1792,53961,2304,641490
10346,1792,27540,2304,627819
25706,1792,4704,2304,614418
41066,1792,49452,2304,601281
56426,1792,29690,2048,588403
6251,1792,9673,2048,575781
21611,1792,53656,2048,563409
36971,1792,29545,2048,551283
52331,1792,1851,2048,539399
2156,1792,34573,2048,527751
17516,1792,61920,1792,516337
32876,1792,16565,1792,505152
48236,1792,28554,1792,494191
63596,1792,31328,1792,483450
13421,1792,24119,1792,472926
28781,1792,5647,1792,462614
44141,1792,40935,1536,452511
59501,1792,62656,1536,442612
9326,1792,5019,1536,432915
24686,1792,63093,1536,423414
40046,1792,40017,1536,414108
55406,1792,65325,1536,404991
5231,1792,7179,1536,396060
20591,1792,61928,1280,387313
35951,1792,31175,1280,378745
51311,1792,45734,1280,370354
1136,1792,38790,1280,362135
16496,1792,9831,1280,354086
31856,1792,23368,1280,346203
47216,1792,13354,1280,338484
62576,1792,44300,1280,330925
12401,1792,50159,1024,323523
27761,1792,29651,1024,316275
43121,1792,47799,1024,309178
58481,1792,38556,1024,302230
8306,1792,898,1024,295427
23666,1792,65383,1024,288767
39026,1792,34638,1024,282247
54386,1792,39221,1024,275865
4211,1792,12317,1024,269616
19571,1792,19461,1024,263500
34931,1792,60141,768,257514
50291,1792,1751,768,251654
116,1792,40896,768,245919
15476,1792,45738,768,240306
30836,1792,15509,768,234812
46196,1792,15488,768,229436
61556,1792,44907,768,224175
11381,1792,37719,768,219027
26741,1792,58691,768,213989
42101,1792,41776,768,209059
57461,1792,52253,768,204236
7286,1792,23819,768,199517
22646,1792,21753,512,194900
38006,1792,44775,512,190382
53366,1792,27606,512,185963
3191,1792,35013,512,181640
18551,1792,949,512,177411
33911,1792,55972,512,173274
49271,1792,3221,512,169228
64631,1792,38533,512,165270
14456,1792,30582,512,161399
29816,1792,44391,512,157613
45176,1792,13913,512,153910
60536,1792,4427,512,150289
10361,1792,15165,512,146747
25721,1792,46127,512,143284
41081,1792,31266,512,139898
56441,1792,35349,512,136586
6522,1792,58632,512,133349
21882,1792,34812,256,130183
37242,1792,28912,256,127088
52602,1792,40676,256,124062
2427,1792,4313,256,121104
17787,1792,50381,256,118212
33147,1792,47554,256,115385
48507,1792,60855,256,112621
63867,1792,24749,256,109920
13692,1792,4259,256,107280
29052,1792,64408,256,104699
44412,1792,8591,256,102177
59772,1792,32645,256,99711
9597,1792,5756,256,97302
24957,1792,58482,256,94948
40317,1792,59241,256,92647
55677,1792,8033,256,90399
5502,1792,35416,256,88202
20862,1792,10064,256,86055
36222,1792,63047,256,83958
51582,1792,62783,256,81909
1407,1792,9016,256,79907
16767,1792,32560,256,77951
32127,1792,2089,256,76040
47487,1792,48673,256,74174
62847,1792,40474,256,72350
12672,1792,43283,256,70569
28032,1792,56588,256,68829
43392,1792,14854,256,67130
58752,1792,48895,0,65470
8577,1792,27129,0,63849
23937,1792,15091,0,62266
39297,1792,12525,0,60720
54657,1792,19431,0,59211
4482,1792,35041,0,57736
19842,1792,59867,0,56297
35202,1792,27606,0,54891
50562,1792,3793,0,53518
387,1792,53963,0,52178
15747,1792,46790,0,50870
31107,1792,47553,0,49593
46467,1792,55996,0,48346
61827,1792,6328,0,47128
11652,1792,29875,0,45940
27012,1792,60590,0,44780
42372,1792,32938,0,43648
57732,1792,12198,0,42543
7557,1792,63649,0,41464
22917,1792,56221,0,40411
38277,1792,55449,0,39384
53637,1792,60821,0,38381
3462,1792,6802,0,37402
18822,1792,24462,0,36447
34182,1792,48266,0,35516
49542,1792,11911,0,34606
64902,1792,46979,0,33719
14727,1792,22144,0,32854
30087,1792,2429,0,32009
45447,1792,53625,0,31185
60807,1792,44406,0,30381
10632,1792,40307,0,29597
25992,1792,41072,0,28832
41352,1792,46701,0,28086
56712,1792,56938,0,27358
6537,1792,6248,0,26648
21897,1792,25445,0,25955
37257,1792,49250,0,25280
52617,1792,11616,0,24621
2442,1792,43869,0,23979
17802,1792,14427,0,23352
33162,1792,54616,0,22741
48522,1792,33366,0,22146
63882,1792,15700,0,21565
13707,1792,1618,0,20998
29067,1792,56911,0,20446
44427,1792,49997,0,19907
59787,1792,46667,0,19382
9612,1792,46921,0,18871
24972,1792,50247,0,18372
40332,1792,56645,0,17885
55692,1792,836,0,17411
5517,1792,13634,0,16949
20877,1792,29248,0,16498
36237,1792,47934,0,16059
51597,1792,3901,0,15631
1422,1792,28219,0,15214
16782,1792,55097,0,14807
32142,1792,19256,0,14411
47502,1792,51510,0,14025
62862,1792,20789,0,13649
12687,1792,57907,0,13282
28047,1792,32050,0,12925
43407,1792,8497,0,12577
58767,1792,52527,0,12237
8592,1792,33582,0,11907
23952,1792,16685,0,11585
39312,1792,1836,0,11271
54672,1792,54826,0,10966
4497,1792,44073,0,10668
19857,1792,35368,0,10378
35217,1792,28711,0,10096
50577,1792,23846,0,9821
402,1792,20773,0,9553
15762,1792,19492,0,9292
31122,1792,19747,0,9037
46482,1792,22050,0,8790
61842,1792,25889,0,8549
11667,1792,31264,0,8314
27027,1792,38431,0,8086
42387,1792,46878,0,7863
57747,1792,56861,0,7646
7572,1792,2845,0,7435
22932,1792,15900,0,7230
38292,1792,30235,0,7030
53652,1792,45850,0,6835
3477,1792,62745,0,6645
18837,1792,15641,0,6461
34197,1792,35096,0,6281
49557,1792,55831,0,6106
64917,1792,12311,0,5936
14742,1792,35350,0,5770
30102,1792,59669,0,5609
45462,1792,19477,0,5452
60822,1792,45844,0,5299
10647,1792,7700,0,5150
26007,1792,36371,0,5006
41367,1792,275,0,4865
56727,1792,30738,0,4728
6552,1792,62225,0,4595
21912,1792,28945,0,4465
37272,1792,62224,0,4339
52632,1792,30736,0,4216
2457,1792,16,0,4096
17817,1792,35855,0,3980
33177,1792,6927,0,3867
48537,1792,44302,0,3757
63897,1792,16910,0,3650
13722,1792,55821,0,3546
29082,1792,29965,0,3445
44442,1792,4621,0,3346
59802,1792,45836,0,3251
9627,1792,22028,0,3158
24987,1792,64267,0,3067
40347,1792,41739,0,2979
55707,1792,19723,0,2893
5532,1792,64010,0,2810
20892,1792,43274,0,2729
36252,1792,23050,0,2650
51612,1792,3594,0,2574
1437,1792,49929,0,2499
16797,1792,31497,0,2427
32157,1792,13321,0,2356
47517,1792,61448,0,2288
62877,1792,44296,0,2221
12702,1792,27912,0,2157
28062,1792,11784,0,2094
43422,1792,61703,0,2033
58782,1792,46343,0,1973
8607,1792,31751,0,1916
23967,1792,17415,0,1860
39327,1792,3335,0,1805
54687,1792,55302,0,1752
4512,1792,42246,0,1701
19872,1792,29190,0,1650
35232,1792,16902,0,1602
50592,1792,4870,0,1555
417,1792,58629,0,1509
16033,1792,47109,0,1464
31393,1792,36101,0,1421
46753,1792,25349,0,1379
62113,1792,14853,0,1338
11938,1792,4613,0,1298
27298,1792,60164,0,1259
42658,1792,50692,0,1222
58018,1792,41220,0,1185
7843,1792,32260,0,1150
23203,1792,23556,0,1116
38563,1792,14852,0,1082
53923,1792,6660,0,1050
3748,1792,64003,0,1018
19108,1792,56323,0,988
34468,1792,48643,0,958
49828,1792,41219,0,929
65188,1792,34051,0,901
15013,1792,27139,0,874
30373,1792,20483,0,848
45733,1792,13827,0,822
61093,1792,7427,0,797
10918,1792,1283,0,773
26278,1792,60930,0,750
41638,1792,55042,0,727
56998,1792,49410,0,705
6823,1792,43778,0,683
22183,1792,38402,0,662
37543,1792,33282,0,642
52903,1792,28418,0,623
2728,1792,23298,0,603
18088,1792,18690,0,585
33448,1792,14082,0,567
48808,1792,9730,0,550
64168,1792,5378,0,533
13993,1792,1026,0,516
29353,1792,62465,0,500
44713,1792,58625,0,485
60073,1792,54785,0,470
9898,1792,51201,0,456
25258,1792,47361,0,441
40618,1792,44033,0,428
55978,1792,40449,0,414
5803,1792,37377,0,402
21163,1792,34049,0,389
36523,1792,30977,0,377
51883,1792,27905,0,365
1708,1792,25089,0,354
17068,1792,22273,0,343
32428,1792,19457,0,332
47788,1792,16897,0,322
63148,1792,14337,0,312
12973,1792,11777,0,302
28333,1792,9217,0,292
43693,1792,6913,0,283
59053,1792,4609,0,274
8878,1792,2561,0,266
24238,1792,257,0,257
39598,1792,63744,0,249
54958,1792,61696,0,241
4783,1792,59904,0,234
20143,1792,57856,0,226
35503,1792,56064,0,219
50863,1792,54272,0,212
688,1792,52480,0,205
16048,1792,50944,0,199
31408,1792,49152,0,192
46768,1792,47616,0,186
62128,1792,46080,0,180
11953,1792,44544,0,174
27313,1792,43264,0,169
42673,1792,41728,0,163
58033,1792,40448,0,158
7858,1792,39168,0,153
23218,1792,37888,0,148
38578,1792,36608,0,143
53938,1792,35584,0,139
3763,1792,34304,0,134
19123,1792,33280,0,130
34483,1792,32256,0,126
49843,1792,31232,0,122
65203,1792,30208,0,118
15028,1792,29184,0,114
30388,1792,28160,0,110
45748,1792,27392,0,107
61108,1792,26368,0,103
10933,1792,25600,0,100
26293,1792,24576,0,96
41653,1792,23808,0,93
57013,1792,23040,0,90
6838,1792,22272,0,87
22198,1792,21504,0,84
37558,1792,20992,0,82
52918,1792,20224,0,79
2743,1792,19456,0,76
18103,1792,18944,0,74
33463,1792,18176,0,71
48823,1792,17664,0,69
64183,1792,17152,0,67
14008,1792,16384,0,64
29368,1792,15872,0,62
44728,1792,15360,0,60
60088,1792,14848,0,58
9913,1792,14336,0,56
25273,1792,13824,0,54
40633,1792,13568,0,53
55993,1792,13056,0,51
5818,1792,12544,0,49
21178,1792,12032,0,47
36538,1792,11776,0,46
51898,1792,11264,0,44
1723,1792,11008,0,43
17083,1792,10496,0,41
32443,1792,10240,0,40
47803,1792,9984,0,39
63163,1792,9472,0,37
12988,1792,9216,0,36
28348,1792,8960,0,35
43708,1792,8704,0,34
59068,1792,8192,0,32
8893,1792,7936,0,31
24253,1792,7680,0,30
39613,1792,7424,0,29
54973,1792,7168,0,28
4798,1792,6912,0,27
20158,1792,6656,0,26
35518,1792,6400,0,25
50878,1792,6400,0,25
703,1792,6144,0,24
16063,1792,5888,0,23
31423,1792,5632,0,22
46783,1792,5376,0,21
62143,1792,5376,0,21
11968,1792,5120,0,20
27328,1792,4864,0,19
42688,1792,4608,0,18
58048,1792,4608,0,18
7873,1792,4352,0,17
23233,1792,4352,0,17
38593,1792,4096,0,16
53953,1792,3840,0,15
3778,1792,3840,0,15
19138,1792,3584,0,14
34498,1792,3584,0,14
49858,1792,3328,0,13
65218,1792,3328,0,13
15043,1792,3072,0,12
30403,1792,3072,0,12
45763,1792,3072,0,12
61123,1792,2816,0,11
10948,1792,2816,0,11
26308,1792,2560,0,10
41668,1792,2560,0,10
57028,1792,2560,0,10
6853,1792,2304,0,9
22213,1792,2304,0,9
37573,1792,2304,0,9
52933,1792,2048,0,8
2758,1792,2048,0,8
18118,1792,2048,0,8
33478,1792,1792,0,7
48838,1792,1792,0,7
64198,1792,1792,0,7
14023,1792,1792,0,7
29383,1792,1536,0,6
44743,1792,1536,0,6
60103,1792,1536,0,6
9928,1792,1536,0,6
25544,1792,1280,0,5
40904,1792,1280,0,5
56264,1792,1280,0,5
6089,1792,1280,0,5
21449,1792,1280,0,5
36809,1792,1024,0,4
52169,1792,1024,0,4
1994,1792,1024,0,4
17354,1792,1024,0,4
32714,1792,1024,0,4
48074,1792,1024,0,4
63434,1792,768,0,3
13259,1792,768,0,3
28619,1792,768,0,3
43979,1792,768,0,3
59339,1792,768,0,3
9164,1792,768,0,3
24524,1792,768,0,3
39884,1792,768,0,3
55244,1792,512,0,2
5069,1792,512,0,2
20429,1792,512,0,2
35789,1792,512,0,2
51149,1792,512,0,2
974,1792,512,0,2
16334,1792,512,0,2
31694,1792,512,0,2
47054,1792,512,0,2
62414,1792,512,0,2
12239,1792,512,0,2
27599,1792,256,0,1
42959,1792,256,0,1
58319,1792,256,0,1
8144,1792,256,0,1
23504,1792,256,0,1
38864,1792,256,0,1
54224,1792,256,0,1
4049,1792,256,0,1
19409,1792,256,0,1
34769,1792,256,0,1
50129,1792,256,0,1
65489,1792,256,0,1
15314,1792,256,0,1
30674,1792,256,0,1
46034,1792,256,0,1
61394,1792,256,0,1
11219,1792,256,0,1
26579,1792,256,0,1
41939,1792,256,0,1
57299,1792,0,0,0
7124,1792,0,0,0
22484,1792,0,0,0
37844,1792,0,0,0
53204,1792,0,0,0
3029,1792,0,0,0
18389,1792,0,0,0
33749,1792,0,0,0
49109,1792,0,0,0
64469,1792,0,0,0
14294,1792,0,0,0
29654,1792,0,0,0
45014,1792,0,0,0
60374,1792,0,0,0
10199,1792,0,0,0
25559,1792,0,0,0
40919,1792,0,0,0
56279,1792,0,0,0
6104,1792,0,0,0
21464,1792,0,0,0
36824,1792,0,0,0
52184,1792,0,0,0
2009,1792,0,0,0
17369,1792,0,0,0
32729,1792,0,0,0
48089,1792,0,0,0
63449,1792,0,0,0
13274,1792,0,0,0
28634,1792,0,0,0
43994,1792,0,0,0
59354,1792,0,0,0
9179,1792,0,0,0
24539,1792,0,0,0
39899,1792,0,0,0
55259,1792,0,0,0
5084,1792,0,0,0
20444,1792,0,0,0
35804,1792,0,0,0
51164,1792,0,0,0
989,1792,0,0,0
16349,1792,0,0,0
31709,1792,0,0,0
47069,1792,0,0,0
62429,1792,0,0,0
12254,1792,0,0,0
27614,1792,0,0,0
42974,1792,0,0,0
58334,1792,0,0,0
8159,1792,0,0,0
23519,1792,0,0,0
38879,1792,0,0,0
54239,1792,0,0,0
4064,1792,0,0,0
19424,1792,0,0,0
34784,1792,0,0,0
50144,1792,0,0,0
65504,1792,0,0,0
15329,1792,0,0,0
30689,1792,0,0,0
46049,1792,0,0,0
61409,1792,0,0,0
11234,1792,0,0,0
26594,1792,0,0,0
41954,1792,0,0,0
57314,1792,0,0,0
7139,1792,0,0,0
22499,1792,0,0,0
37859,1792,0,0,0
53219,1792,0,0,0
3044,1792,0,0,0
18404,1792,0,0,0
33764,1792,0,0,0
49124,1792,0,0,0
64484,1792,0,0,0
14309,1792,0,0,0
29669,1792,0,0,0
45029,1792,0,0,0
60389,1792,0,0,0
10214,1792,0,0,0
25574,1792,0,0,0
40934,1792,0,0,0
56294,1792,0,0,0
6119,1792,0,0,0
21479,1792,0,0,0
36839,1792,0,0,0
52199,1792,0,0,0
2024,1792,0,0,0
17384,1792,0,0,0
32744,1792,0,0,0
48104,1792,0,0,0
63464,1792,0,0,0
13289,1792,0,0,0
28649,1792,0,0,0
44009,1792,0,0,0
59369,1792,0,0,0
9194,1792,0,0,0
24554,1792,0,0,0
39914,1792,0,0,0
55274,1792,0,0,0
5099,1792,0,0,0
20459,1792,0,0,0
35819,1792,0,0,0
51179,1792,0,0,0
1004,1792,0,0,0
16364,1792,0,0,0
31724,1792,0,0,0
47084,1792,0,0,0
62444,1792,0,0,0
12269,1792,0,0,0
27629,1792,0,0,0
42989,1792,0,0,0
58349,1792,0,0,0
8174,1792,0,0,0
23534,1792,0,0,0
38894,1792,0,0,0
54254,1792,0,0,0
4079,1792,0,0,0
19695,1792,0,0,0
35055,1792,0,0,0
50415,1792,0,0,0
240,1792,0,0,0
15600,1792,0,0,0
30960,1792,0,0,0
46320,1792,0,0,0
61680,1792,0,0,0
11505,1792,0,0,0
26865,1792,0,0,0
42225,1792,0,0,0
57585,1792,0,0,0
7410,1792,0,0,0
22770,1792,0,0,0
38130,1792,0,0,0
53490,1792,0,0,0
3315,1792,0,0,0
18675,1792,0,0,0
34035,1792,0,0,0
49395,1792,0,0,0
64755,1792,0,0,0
14580,1792,0,0,0
29940,1792,0,0,0
45300,1792,0,0,0
60660,1792,0,0,0
10485,1792,0,0,0
25845,1792,0,0,0
41205,1792,0,0,0
56565,1792,0,0,0
6390,1792,0,0,0
21750,1792,0,0,0
37110,1792,0,0,0
52470,1792,0,0,0
2295,1792,0,0,0
17655,1792,0,0,0
33015,1792,0,0,0
48375,1792,0,0,0
63735,1792,0,0,0
13560,1792,0,0,0
28920,1792,0,0,0
44280,1792,0,0,0
59640,1792,0,0,0
9465,1792,0,0,0
24825,1792,0,0,0
40185,1792,0,0,0
55545,1792,0,0,0
5370,1792,0,0,0
20730,1792,0,0,0
36090,1792,0,0,0
51450,1792,0,0,0
1275,1792,0,0,0
16635,1792,0,0,0
31995,1792,0,0,0
47355,1792,0,0,0
62715,1792,0,0,0
12540,1792,0,0,0
27900,1792,0,0,0
43260,1792,0,0,0
58620,1792,0,0,0
8445,1792,0,0,0
23805,1792,0,0,0
39165,1792,0,0,0
54525,1792,0,0,0
4350,1792,0,0,0
19710,1792,0,0,0
35070,1792,0,0,0
50430,1792,0,0,0
255,1792,0,0,0
15615,1792,0,0,0
30975,1792,0,0,0
46335,1792,0,0,0
61695,1792,0,0,0
11264,2048,0,0,0
26624,2048,0,0,0
41984,2048,0,0,0
57344,2048,0,0,0
7169,2048,0,0,0
22529,2048,0,0,0
37889,2048,0,0,0
53249,2048,0,0,0
3074,2048,0,0,0
18434,2048,0,0,0
33794,2048,0,0,0
49154,2048,0,0,0
64514,2048,0,0,0
14339,2048,0,0,0
29699,2048,0,0,0
45059,2048,0,0,0
60419,2048,0,0,0
10244,2048,0,0,0
25604,2048,0,0,0
40964,2048,0,0,0
56324,2048,0,0,0
6149,2048,0,0,0
21509,2048,0,0,0
36869,2048,0,0,0
52229,2048,0,0,0
2054,2048,0,0,0
17414,2048,0,0,0
32774,2048,0,0,0
48134,2048,0,0,0
63494,2048,0,0,0
13319,2048,0,0,0
28679,2048,0,0,0
44039,2048,0,0,0
59399,2048,0,0,0
9224,2048,0,0,0
24584,2048,0,0,0
39944,2048,0,0,0
55304,2048,0,0,0
5129,2048,0,0,0
20489,2048,0,0,0
35849,2048,0,0,0
51209,2048,0,0,0
1034,2048,0,0,0
16394,2048,0,0,0
31754,2048,0,0,0
47114,2048,0,0,0
62474,2048,0,0,0
12299,2048,0,0,0
27659,2048,0,0,0
43019,2048,0,0,0
58379,2048,0,0,0
8204,2048,0,0,0
23564,2048,0,0,0
38924,2048,0,0,0
54284,2048,0,0,0
4109,2048,0,0,0
19469,2048,0,0,0
34829,2048,0,0,0
50189,2048,0,0,0
14,2048,0,0,0
15374,2048,0,0,0
30734,2048,0,0,0
46094,2048,0,0,0
61454,2048,0,0,0
11279,2048,0,0,0
26639,2048,0,0,0
41999,2048,0,0,0
57359,2048,0,0,0
7184,2048,0,0,0
22544,2048,0,0,0
37904,2048,0,0,0
53264,2048,0,0,0
3089,2048,0,0,0
18449,2048,0,0,0
33809,2048,0,0,0
49169,2048,0,0,0
64529,2048,0,0,0
14354,2048,0,0,0
29714,2048,0,0,0
45074,2048,0,0,0
60434,2048,0,0,0
10259,2048,0,0,0
25619,2048,0,0,0
40979,2048,0,0,0
56339,2048,0,0,0
6164,2048,0,0,0
21524,2048,0,0,0
36884,2048,0,0,0
52244,2048,0,0,0
2069,2048,0,0,0
17429,2048,0,0,0
32789,2048,0,0,0
48149,2048,0,0,0
63509,2048,0,0,0
13334,2048,0,0,0
28950,2048,0,0,0
44310,2048,0,0,0
59670,2048,0,0,0
9495,2048,0,0,0
24855,2048,0,0,0
40215,2048,0,0,0
55575,2048,0,0,0
5400,2048,0,0,0
20760,2048,0,0,0
36120,2048,0,0,0
51480,2048,0,0,0
1305,2048,0,0,0
16665,2048,0,0,0
32025,2048,0,0,0
47385,2048,0,0,0
62745,2048,0,0,0
12570,2048,0,0,0
27930,2048,0,0,0
43290,2048,0,0,0
58650,2048,0,0,0
8475,2048,0,0,0
23835,2048,0,0,0
39195,2048,0,0,0
54555,2048,0,0,0
4380,2048,0,0,0
19740,2048,0,0,0
35100,2048,0,0,0
50460,2048,0,0,0
